run_name,agent,agent_label,seed,timestep,metric_type,episode_reward,episode_length,evaluation_reward,success_rate,SPS,wall_clock_time,circuit_evaluations,included_in_plots,exclusion_reason
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,17991,train_episode,-226.88854095132635,152,,0.0,,6.079014383633137,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,18000,training_diagnostic,,,,,4414,4.077259540557861,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,18100,training_diagnostic,,,,,4398,4.115151882171631,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,18200,training_diagnostic,,,,,4382,4.1530537605285645,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,18298,train_episode,-413.0665507000002,306,,0.0,,6.182747217593192,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,18300,training_diagnostic,,,,,4365,4.192174911499023,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,18400,training_diagnostic,,,,,4353,4.226012945175171,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,18409,train_episode,-102.42133308303936,110,,0.0,,6.220253225963115,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,18500,training_diagnostic,,,,,4340,4.262058258056641,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,18590,train_episode,-270.825234003728,180,,0.0,,6.2814116720438,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,18600,training_diagnostic,,,,,4325,4.299823522567749,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,18700,training_diagnostic,,,,,4313,4.33539080619812,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,18800,training_diagnostic,,,,,4301,4.370419025421143,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,18900,training_diagnostic,,,,,4290,4.404718399047852,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,19000,training_diagnostic,,,,,4278,4.440709352493286,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,19100,training_diagnostic,,,,,4265,4.477291107177734,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,19142,train_episode,-296.34756837338875,551,,0.0,,6.467928037991523,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,19200,training_diagnostic,,,,,4254,4.512916803359985,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,19300,training_diagnostic,,,,,4243,4.548078775405884,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,19400,train_episode,-226.03949033697182,257,,0.0,,6.555104165554046,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,19400,training_diagnostic,,,,,4230,4.585206508636475,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,19499,train_episode,-234.94485102655176,98,,0.0,,6.588555470316409,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,19500,training_diagnostic,,,,,4221,4.619516611099243,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,19600,training_diagnostic,,,,,4209,4.656046390533447,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,19700,training_diagnostic,,,,,4199,4.690902948379517,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,19721,train_episode,-353.7087531072294,221,,0.0,,6.6635674870562545,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,19800,training_diagnostic,,,,,4188,4.7276880741119385,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,19900,training_diagnostic,,,,,4176,4.764801025390625,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,20000,training_diagnostic,,,,,4168,4.797888278961182,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,20001,train_episode,-454.6303587952745,279,,0.0,,6.758177237899303,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,20100,training_diagnostic,,,,,4155,4.836508274078369,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,20200,training_diagnostic,,,,,4145,4.872621774673462,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,20258,train_episode,-527.3457256169982,256,,0.0,,6.845015473494529,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,20300,training_diagnostic,,,,,4138,4.905627727508545,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,20400,training_diagnostic,,,,,4130,4.939074516296387,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,20500,training_diagnostic,,,,,4119,4.975790739059448,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,20529,train_episode,-245.68833769220208,270,,0.0,,6.936584196631908,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,20600,training_diagnostic,,,,,4110,5.011280298233032,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,20700,training_diagnostic,,,,,4103,5.04420018196106,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,20800,training_diagnostic,,,,,4094,5.080144643783569,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,20852,train_episode,-130.51812185595097,322,,0.0,,7.04572330206871,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,20900,training_diagnostic,,,,,4084,5.117256164550781,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,20951,train_episode,-184.30621578297527,98,,0.0,,7.0791746068310735,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,21000,training_diagnostic,,,,,4074,5.1540656089782715,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,21046,train_episode,-188.0188263123648,94,,0.0,,7.11127434372425,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,21100,training_diagnostic,,,,,4064,5.190901756286621,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,21200,training_diagnostic,,,,,4055,5.227657794952393,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,21285,train_episode,-84.56756751624681,238,,0.0,,7.192030523908138,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,21300,training_diagnostic,,,,,4046,5.264305353164673,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,21363,train_episode,-86.38368653074727,77,,0.0,,7.218386097357272,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,21400,training_diagnostic,,,,,4038,5.299100160598755,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,21500,training_diagnostic,,,,,4032,5.332286596298218,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,21600,training_diagnostic,,,,,4023,5.369084119796753,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,21615,train_episode,-278.2076845967386,251,,0.0,,7.303534873116016,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,21700,training_diagnostic,,,,,4014,5.405295133590698,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,21800,training_diagnostic,,,,,4006,5.440783977508545,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,21900,training_diagnostic,,,,,4000,5.474818706512451,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,21989,train_episode,-146.29051983105032,373,,0.0,,7.429906468884944,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,22000,training_diagnostic,,,,,3995,5.506663799285889,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,22100,training_diagnostic,,,,,3987,5.5422422885894775,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,22200,training_diagnostic,,,,,3979,5.578672885894775,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,22300,training_diagnostic,,,,,3974,5.610555648803711,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,22304,train_episode,-266.10244456080295,314,,0.0,,7.5363424385833735,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,22400,training_diagnostic,,,,,3966,5.647021293640137,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,22500,training_diagnostic,,,,,3959,5.681910514831543,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,22600,training_diagnostic,,,,,3954,5.715216159820557,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,22700,training_diagnostic,,,,,3947,5.750746250152588,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,22747,train_episode,-292.31932203492727,442,,0.0,,7.686028580095767,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,22800,training_diagnostic,,,,,3939,5.787494659423828,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,22900,training_diagnostic,,,,,3932,5.8230626583099365,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,23000,training_diagnostic,,,,,3925,5.858673334121704,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,23071,train_episode,-314.248949848946,323,,0.0,,7.795505577499866,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,23100,training_diagnostic,,,,,3917,5.896429538726807,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,23200,training_diagnostic,,,,,3913,5.928832769393921,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,23300,training_diagnostic,,,,,3910,5.95842170715332,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,23346,train_episode,-200.88774352672664,274,,0.0,,7.888425868506431,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,23400,training_diagnostic,,,,,3901,5.997347831726074,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,23500,training_diagnostic,,,,,3896,6.031367540359497,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,23600,training_diagnostic,,,,,3891,6.063902854919434,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,23700,training_diagnostic,,,,,3885,6.099595785140991,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,23788,train_episode,-251.5138413740202,441,,0.0,,8.037774118051528,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,23800,training_diagnostic,,,,,3880,6.132972955703735,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,23900,training_diagnostic,,,,,3876,6.165719032287598,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,24000,training_diagnostic,,,,,3871,6.199793338775635,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,24041,train_episode,-176.0332903257082,252,,0.0,,8.123260785777568,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,24100,training_diagnostic,,,,,3864,6.235452175140381,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,24171,train_episode,-140.50640317103927,129,,0.0,,8.167186741526127,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,24200,training_diagnostic,,,,,3859,6.2696027755737305,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,24300,training_diagnostic,,,,,3854,6.304644584655762,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,24400,training_diagnostic,,,,,3848,6.3393495082855225,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,24460,train_episode,-365.74637051394996,288,,0.0,,8.264837520074844,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,24500,training_diagnostic,,,,,3843,6.374289035797119,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,24553,train_episode,-99.15639149294144,92,,0.0,,8.296261473033427,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,24600,training_diagnostic,,,,,3838,6.4083030223846436,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,24700,training_diagnostic,,,,,3833,6.442410707473755,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,24800,training_diagnostic,,,,,3831,6.473258972167969,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,24900,training_diagnostic,,,,,3825,6.5085718631744385,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,24959,train_episode,-347.5179629206304,405,,0.0,,8.433445611755847,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,25000,training_diagnostic,,,,,3820,6.544116735458374,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,25100,training_diagnostic,,,,,3815,6.578955888748169,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,25200,training_diagnostic,,,,,3809,6.614534378051758,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,25206,train_episode,-277.3597027576432,246,,0.0,,8.516904927678107,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,25300,training_diagnostic,,,,,3805,6.649089097976685,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,25400,training_diagnostic,,,,,3800,6.683338165283203,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,25417,train_episode,-119.72128972148171,210,,0.0,,8.58820013277769,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,25500,training_diagnostic,,,,,3795,6.717929840087891,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,25600,training_diagnostic,,,,,3791,6.751085519790649,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,25700,training_diagnostic,,,,,3786,6.786818027496338,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,25744,train_episode,-365.82928168798975,326,,0.0,,8.698690806083679,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,25800,training_diagnostic,,,,,3781,6.821894407272339,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,25900,training_diagnostic,,,,,3778,6.855387926101685,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,26000,training_diagnostic,,,,,3773,6.8905932903289795,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,26089,train_episode,-174.3907698858286,344,,0.0,,8.815263534801005,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,26100,training_diagnostic,,,,,3768,6.925931215286255,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,26200,training_diagnostic,,,,,3763,6.961324453353882,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,26300,training_diagnostic,,,,,3758,6.996923446655273,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,26378,train_episode,-268.0563199843182,288,,0.0,,8.912914313349724,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,26400,training_diagnostic,,,,,3752,7.034614562988281,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,26500,training_diagnostic,,,,,3747,7.071004390716553,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,26586,train_episode,-350.457279419256,207,,0.0,,8.983195842547415,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,26600,training_diagnostic,,,,,3742,7.107947587966919,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,26700,training_diagnostic,,,,,3737,7.143746614456177,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,26800,training_diagnostic,,,,,3733,7.178366184234619,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,26856,train_episode,-230.47747046094668,269,,0.0,,9.074426673717499,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,26900,training_diagnostic,,,,,3728,7.214757919311523,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,26962,train_episode,-45.221214671999064,105,,0.0,,9.110243222250938,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,27000,training_diagnostic,,,,,3723,7.251645565032959,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,27100,training_diagnostic,,,,,3718,7.287409543991089,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,27159,train_episode,-385.1121093386245,196,,0.0,,9.176807939808368,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,27200,training_diagnostic,,,,,3714,7.323056221008301,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,27300,training_diagnostic,,,,,3711,7.355175495147705,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,27321,train_episode,-303.6054903090477,161,,0.0,,9.231546438510417,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,27400,training_diagnostic,,,,,3706,7.392132043838501,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,27426,train_episode,-204.77771836449887,104,,0.0,,9.26702509507656,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,27500,training_diagnostic,,,,,3702,7.427833080291748,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,27600,training_diagnostic,,,,,3698,7.461748361587524,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,27700,training_diagnostic,,,,,3695,7.495112419128418,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,27711,train_episode,-409.57890522808566,284,,0.0,,9.363324305756091,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,27800,training_diagnostic,,,,,3681,7.551349401473999,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,27888,train_episode,-270.3143348702609,176,,0.0,,9.42313118396759,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,27900,training_diagnostic,,,,,3675,7.59010124206543,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,28000,training_diagnostic,,,,,3673,7.622819423675537,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,28100,training_diagnostic,,,,,3668,7.659144639968872,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,28104,train_episode,-350.7634185509072,215,,0.0,,9.496115848903655,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,28200,training_diagnostic,,,,,3664,7.696852922439575,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,28300,training_diagnostic,,,,,3659,7.732541084289551,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,28312,train_episode,-278.5360292313927,207,,0.0,,9.566397378101348,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,28400,training_diagnostic,,,,,3655,7.768835067749023,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,28500,training_diagnostic,,,,,3652,7.802797079086304,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,28548,train_episode,-248.52563938821837,235,,0.0,,9.646139882383347,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,28600,training_diagnostic,,,,,3649,7.836113214492798,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,28700,training_diagnostic,,,,,3646,7.870730400085449,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,28742,train_episode,-342.8706569928102,193,,0.0,,9.711690924038887,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,28800,training_diagnostic,,,,,3642,7.90670919418335,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,28848,train_episode,-246.24409778232433,105,,0.0,,9.747507472572327,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,28900,training_diagnostic,,,,,3638,7.943573474884033,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,29000,training_diagnostic,,,,,3634,7.978537559509277,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,29060,train_episode,-100.83531225101194,211,,0.0,,9.819140569639206,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,29100,training_diagnostic,,,,,3630,8.015963077545166,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,29200,training_diagnostic,,,,,3628,8.048362731933594,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,29300,training_diagnostic,,,,,3626,8.07991909980774,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,29302,train_episode,-273.3168682968868,241,,0.0,,9.900910425724982,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,29400,training_diagnostic,,,,,3622,8.115415096282959,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,29500,training_diagnostic,,,,,3619,8.151219367980957,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,29556,train_episode,-218.63154106746484,253,,0.0,,9.98673498541832,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,29600,training_diagnostic,,,,,3615,8.187819004058838,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,29663,train_episode,-283.3823726807459,106,,0.0,,10.022889425919056,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,29700,training_diagnostic,,,,,3611,8.224629640579224,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,29800,training_diagnostic,,,,,3607,8.25996732711792,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,29826,train_episode,-129.12589042587035,162,,0.0,,10.077965816588401,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,29900,training_diagnostic,,,,,3604,8.296177387237549,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,29976,train_episode,-142.00443241981912,149,,0.0,,10.12864961168289,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,30000,training_diagnostic,,,,,3601,8.329891204833984,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,30100,training_diagnostic,,,,,3598,8.364298343658447,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,30158,train_episode,-301.4695178004496,181,,0.0,,10.190145949730873,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,30200,training_diagnostic,,,,,3597,8.395317792892456,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,30300,training_diagnostic,,,,,3594,8.428743124008179,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,30391,train_episode,-275.8146611373,232,,0.0,,10.26887477811098,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,30400,training_diagnostic,,,,,3590,8.466472625732422,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,30500,training_diagnostic,,,,,3589,8.497208833694458,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,30600,training_diagnostic,,,,,3586,8.531799793243408,,yes,
2026-07-11--23-31-04_dqn_lunarlander_classical_seed0,DQN_classical,DQN,0,30637,train_episode,-248.53561117623647,245,,0.0,,10.351996202065944,,yes,
